id,producer_id,name,name_short,variant_name,variant_name_short,model_name,erp_product_id,shop_id,shop_variant_id,show_from,show_to,ean,parent_product_id,product_availability_id,price_selling,price_old,has_variant,vat_rate_id,product_category_id,producer_code,season,date_created,partner_id,sold_out_score,category1,category2,category3,category4,producer
532039,67,Dětské sandály Regatta Blaze Sandal Junior 3R7 - 37 / šedá,Dětské sandály Regatta Blaze Sandal Junior 3R7,Velikost bot (EU): 37 / Barva: šedá,37 / šedá,Blaze Sandal Junior 3R7,767603,183358,1123275,2026-03-10 00:00:00,2036-04-20 00:00:00,5063516031192,532035,2,729,1119,,1,266,RKF870_3R7_F37,SS26,2026-04-21 00:59:55,,1,Boty,Sandály,Dětské sandály,Dětské sandály,Regatta
503963,197,Dámská mikina Kilpi Rolo-W,Dámská mikina Kilpi Rolo-W,,,Rolo-W,734352,173403,,2025-09-25 00:00:00,2036-04-20 00:00:00,,,2,579,1399,true,1,447,,,2026-04-21 00:59:55,,,Oblečení,Mikiny,Dámské mikiny,Dámské funkční mikiny,Kilpi
540496,68,Pánské funkční triko Dare 2b Trackstand Ace - XXL / hnědá,Pánské funkční triko Dare 2b Trackstand Ace,Velikost: XXL / Barva: hnědá,XXL / hnědá,Trackstand Ace,781845,185821,1142815,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516279785,540478,10,519,869,,1,276,DMT796_ZSY_90,SS26,2026-04-21 00:59:55,,1,Oblečení,Funkční prádlo,Pánské termoprádlo,Pánská funkční trička s krátkým rukávem,Dare 2b
255457,47,Dámský turistický batoh Osprey Fairview 40 2025 - černá/modrá,Dámský turistický batoh Osprey Fairview 40 2025,Barva: černá/modrá,černá/modrá,Fairview 40 2025,528478,102674,513908,2025-01-13 00:00:00,2036-04-20 00:00:00,843820122824,255450,1,3329,4599,,1,515,10020515OSP,FW25,2026-04-21 00:59:55,,0,"Batohy, tašky, kufry",Tašky a kufry,Cestovní tašky,Cestovní tašky,Osprey
540714,68,Pánská bunda Dare 2b Torrek Breathe Out Jacket - M / světle zelená,Pánská bunda Dare 2b Torrek Breathe Out Jacket,Velikost: M / Barva: světle zelená,M / světle zelená,Torrek Breathe Out Jacket,771112,162385,1143354,2025-03-31 00:00:00,2036-04-20 00:00:00,5063516308362,463150,2,1809,4299,,1,239,DMW588_ZWY_60,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Dare 2b
430112,300,Termotaška Thermos Thermos 4l - tyrkysová,Termotaška Thermos Thermos 4l,Barva: tyrkysová,tyrkysová,Thermos 4l,662052,151625,887600,2026-04-19 00:00:00,2026-04-19 00:00:00,5010576153500,430110,1,399,399,,1,303,500280,SS26,2026-04-21 00:59:55,,0,Vybavení,Vaření a jídlo,"Chladící boxy, tašky a chlazení",Chladící tašky,Thermos
551259,67,Dětská mikina Regatta Junior Frankie F/Z Ivy Moss - 110-116 / světle zelená,Dětská mikina Regatta Junior Frankie F/Z Ivy Moss,Dětská velikost: 110-116 / Barva: světle zelená,110-116 / světle zelená,Junior Frankie F/Z Ivy Moss,783412,188512,1167316,2026-04-19 00:00:00,2026-04-19 00:00:00,5063516409410,551256,1,869,869,,1,121,RKA484_C0Q_C05,SS26,2026-04-21 00:59:55,,0,Oblečení,Mikiny,Dětské mikiny,Dětské mikiny,Regatta
527079,196,Pánské turistické boty Hanwag Kaduro Low GTX,Pánské turistické boty Hanwag Kaduro Low GTX,,,Kaduro Low GTX,760550,181893,,2026-03-11 00:00:00,2036-04-19 00:00:00,,,2,4749,5590,true,1,250,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Hanwag
284212,478,Hamaka Brunner Voyager - tmavě modrá,Hamaka Brunner Voyager,Barva: tmavě modrá,tmavě modrá,Voyager,535046,111097,582424,2025-08-05 00:00:00,2036-04-20 00:00:00,8022068026473,284189,2,559,620,,1,285,0414009N,SS26,2026-04-21 00:59:55,,1,Kempingový nábytek,Hamaky a houpací sítě,Hamaky a houpací sítě,Hamaky a houpací sítě,Brunner
270475,408,Křesadlo Warg Magno,Křesadlo Warg Magno,,,Magno,530046,107448,,2026-04-19 00:00:00,2026-04-19 00:00:00,,,1,179,349,true,1,377,,,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,"Křesadla, podpalovače","Křesadla, podpalovače",Warg
465515,157,Pánské kraťasy Hi-Tec Janse 1/2 - XXL / modrá/černá,Pánské kraťasy Hi-Tec Janse 1/2,Velikost: XXL / Barva: modrá/černá,XXL / modrá/černá,Janse 1/2,782924,162507,969541,2026-04-19 00:00:00,2026-04-19 00:00:00,5902786528332,465509,1,549,549,,1,108,G00000000803149,SS26,2026-04-21 00:59:55,,0,Oblečení,Kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Pánské kraťasy a 3/4 kalhoty,Hi-Tec
480146,304,Pánské turistické boty Adidas Terrex Skychaser Ax5 GTX - 47 1/3 / béžová,Pánské turistické boty Adidas Terrex Skychaser Ax5 GTX,Velikost bot (EU): 47 1/3 / Barva: béžová,47 1/3 / béžová,Terrex Skychaser Ax5 GTX,711710,168112,1002501,2026-01-12 00:00:00,2036-04-21 00:00:00,4067903163092,480126,2,2319,2799,,1,250,JH7801,SS26,2026-04-21 00:59:55,,0.8,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Adidas
403626,14,Spacák Trimm BALANCE WIDE 205 - Pravý / zelená,Spacák Trimm BALANCE WIDE 205,Zip: Pravý / Barva: zelená,Pravý / zelená,BALANCE WIDE 205,661013,142604,828638,2025-01-13 00:00:00,2036-04-20 00:00:00,8595225555692,403623,1,2139,1980,,1,33,55569,SS26,2026-04-21 00:59:55,,0,Spacáky,Třísezónní spacáky,Třísezónní spacáky,Třísezónní spacáky,Trimm
422324,68,Dámské triko Dare 2b Corral Tee - XL / tmavě modrá,Dámské triko Dare 2b Corral Tee,Velikost: XL / Barva: tmavě modrá,XL / tmavě modrá,Corral Tee,645485,112458,870512,2025-01-13 00:00:00,2036-04-20 00:00:00,5063019555423,287936,2,269,549,,1,233,DWT506_R73_16L,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Dare 2b
145301,109,Karta na klíšťata Lifesystems Tick Remover Tool - bílá,Karta na klíšťata Lifesystems Tick Remover Tool,Barva: bílá,bílá,Tick Remover Tool,83437,61336,228775,2025-10-28 00:00:00,2036-04-20 00:00:00,5031863340212,30691,2,59,69,,1,372,34021,SS26,2026-04-21 00:59:55,,1,Vybavení,Cestovní vychytávky a doplňky,Cestovní vychytávky a doplňky,Cestovní vychytávky a doplňky,Lifesystems
536025,67,Pánská bunda Regatta Andreson Hybrid - L / světle zelená,Pánská bunda Regatta Andreson Hybrid,Velikost: L / Barva: světle zelená,L / světle zelená,Andreson Hybrid,765136,170202,1132488,2025-09-02 00:00:00,2036-04-20 00:00:00,5063516345787,489620,2,789,1759,,1,211,RMN311_08D_70,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Bundy,Zimní bundy,Pánské zimní bundy,Regatta
550037,67,Dámská mikina Regatta Mavrey - M / růžová,Dámská mikina Regatta Mavrey,Velikost: M / Barva: růžová,M / růžová,Mavrey,779258,188212,1164325,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516274681,550024,2,1009,1679,,1,113,RWA756_ZMT_12L,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Mikiny,Dámské mikiny,Dámské mikiny,Regatta
434780,304,Pánské boty Adidas Terrex Anylander R.Rdy - 44 2/3 / černá,Pánské boty Adidas Terrex Anylander R.Rdy,Velikost bot (EU): 44 2/3 / Barva: černá,44 2/3 / černá,Terrex Anylander R.Rdy,665264,152976,898475,2026-03-09 00:00:00,2036-04-20 00:00:00,4067888620511,434740,2,1679,2099,,1,250,ID0901,SS26,2026-04-21 00:59:55,,1,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,Adidas
451335,304,Pánské boty Adidas Run 84,Pánské boty Adidas Run 84,,,Run 84,686975,158344,,2025-04-08 00:00:00,2036-04-20 00:00:00,,,2,1599,1899,true,1,727,,,2026-04-21 00:59:55,,,Boty,Tenisky,Pánské tenisky,Pánské tenisky,Adidas
478373,304,Dětské boty s membránou Adidas Terrex Mid GTX K - 40 / zelená/hnědá,Dětské boty s membránou Adidas Terrex Mid GTX K,Velikost bot (EU): 40 / Barva: zelená/hnědá,40 / zelená/hnědá,Terrex Mid GTX K,709419,158466,998727,2025-03-10 00:00:00,2036-04-20 00:00:00,4067907359514,451759,1,1889,2699,,1,265,JS2927,FW25,2026-04-21 00:59:55,,0.3,Boty,Trekové boty,Dětské trekové boty,Dětské kotníkové trekové boty,Adidas
2504,14,Pánská bunda Trimm Alpine II,Pánská bunda Trimm Alpine II,,,Alpine II,118890,11082,,2025-01-13 00:00:00,2025-01-13 00:00:00,,,1,1851,2510,,1,239,,,2026-04-21 00:59:55,,,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Trimm
457053,59,Dámské kraťasy Rafiki Muriel - M / šedá/modrá,Dámské kraťasy Rafiki Muriel,Velikost: M / Barva: šedá/modrá,M / šedá/modrá,Muriel,685242,103953,950394,2026-03-16 00:00:00,2036-04-20 00:00:00,8591203608084,258913,2,1039,1390,,1,116,10052584RFX0138,SS26,2026-04-21 00:59:55,,0.5,Oblečení,Kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Rafiki
543158,150,Dámské kalhoty Northfinder Raimunda - S / zelená,Dámské kalhoty Northfinder Raimunda,Velikost: S / Barva: zelená,S / zelená,Raimunda,773427,186573,1148736,2026-04-01 00:00:00,2036-04-20 00:00:00,8584153667195,543155,2,1439,1599,,1,115,108596,SS26,2026-04-21 00:59:55,,1,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Dámské kalhoty,Northfinder
493712,68,Pánská lyžařská bunda Dare 2b Halfpipe III Jacket - S / černá/oranžová,Pánská lyžařská bunda Dare 2b Halfpipe III Jacket,Velikost: S / Barva: černá/oranžová,S / černá/oranžová,Halfpipe III Jacket,727098,170842,1035814,2025-10-15 00:00:00,2036-04-20 00:00:00,5063516184775,493711,1,2039,4529,,1,211,DMP611_0H6_50,FW25,2026-04-21 00:59:55,,0.3,Oblečení,Bundy,Zimní bundy,Pánské zimní bundy,Dare 2b
472319,629,Pánská bunda Montura Rise Hooded Jacket,Pánská bunda Montura Rise Hooded Jacket,,,Rise Hooded Jacket,700490,165136,,2026-04-12 00:00:00,2036-04-20 00:00:00,,,2,3319,3499,true,1,239,,,2026-04-21 00:59:55,,,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Pánské jarní a podzimní bundy,Montura
541094,68,Dámské kalhoty Dare 2b Melodic Pro Zip Off Trouser - M / černá,Dámské kalhoty Dare 2b Melodic Pro Zip Off Trouser,Velikost: M / Barva: černá,M / černá,Melodic Pro Zip Off Trouser,781992,185976,1144248,2026-04-15 00:00:00,2036-04-20 00:00:00,5063516384625,541091,2,1579,2629,,1,115,DWJ631_R_800_12L,SS26,2026-04-21 00:59:55,,1,Oblečení,Outdoorové kalhoty,Dámské kalhoty,Dámské kalhoty,Dare 2b
14738,145,Sklenice Bo-Camp limonádové 2ks,Sklenice Bo-Camp limonádové 2ks,,,limonádové 2ks,17663,25355,,2026-03-04 00:00:00,2036-04-20 00:00:00,8712013014500,,2,269,369,,1,786,6101450,SS26,2026-04-21 00:59:55,,,Vybavení,Vaření a jídlo,Kempingové nádobí,Plastové skleničky,Bo-Camp
491196,72,Pánská funkční mikina Progress MT TRZ 250 - L / černá/modrá,Pánská funkční mikina Progress MT TRZ 250,Velikost: L / Barva: černá/modrá,L / černá/modrá,MT TRZ 250,725297,170454,1029369,2025-10-29 00:00:00,2036-04-20 00:00:00,8592167587613,491188,2,1679,2399,,1,446,57EAMT1,FW25,2026-04-21 00:59:55,,0.7,Oblečení,Mikiny,Pánské mikiny,Pánské funkční mikiny,Progress
543283,740,Dámské kraťasy Nograd Liberty Short - XL / modrá,Dámské kraťasy Nograd Liberty Short,Velikost: XL / Barva: modrá,XL / modrá,Liberty Short,773262,186615,1148994,2026-04-08 00:00:00,,2208101073741,543272,1,1709,1899,,1,116,F-LIB-SHO-ETH,SS26,2026-04-21 00:59:55,,0.3,Oblečení,Kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Dámské kraťasy a 3/4 kalhoty,Nograd
544596,81,Pánská mikina Alpine Pro Miak - M / černá,Pánská mikina Alpine Pro Miak,Velikost: M / Barva: černá,M / černá,Miak,780752,186985,1151871,2026-04-13 00:00:00,2036-04-20 00:00:00,8591747779189,544590,2,519,699,,1,105,MSWF44D990,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Mikiny,Pánské mikiny,Pánské mikiny,Alpine Pro
533754,262,Dámské běžecké boty Salomon Ultra Glide 4 - 39 1/3 / světle modrá,Dámské běžecké boty Salomon Ultra Glide 4,Velikost bot (EU): 39 1/3 / Barva: světle modrá,39 1/3 / světle modrá,Ultra Glide 4,766227,183876,1127196,2026-03-09 00:00:00,2036-04-20 00:00:00,198720333666,533620,10,3409,3790,,1,453,L49228200_6,SS26,2026-04-21 00:59:55,,0.5,Boty,Běžecké boty,Dámské běžecké boty,Dámské běžecké boty,Salomon
228771,341,Koloběžka Yedoo Tidit,Koloběžka Yedoo Tidit,,,Tidit,200297,93335,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,4549,4790,true,1,149,,,2026-04-21 00:59:55,,1,Vybavení na kolo,Koloběžky,Koloběžky,Koloběžky,Yedoo
223570,5,Zástěna k přístřešku Husky Broof L Wall Zip,Zástěna k přístřešku Husky Broof L Wall Zip,,,Broof L Wall Zip,195142,92352,,2026-04-19 00:00:00,2026-04-19 00:00:00,,,1,590,590,true,1,15,,,2026-04-21 00:59:55,,0,Stany,Párty stany,Párty stany,Párty stany,Husky
451300,302,"Lezečky La Sportiva Theory - 41,5 / černá/žlutá",Lezečky La Sportiva Theory,"Velikost bot (EU): 41,5 / Barva: černá/žlutá","41,5 / černá/žlutá",Theory,682318,158328,937165,2025-03-23 00:00:00,2036-04-20 00:00:00,8058428104666,451292,1,3519,3899,,1,163,ZFCS020,SS26,2026-04-21 00:59:55,,0.6,Horolezecké vybavení,Lezečky (lezecké boty),Lezečky (lezecké boty),Lezečky (lezecké boty),La Sportiva
491053,406,Sada ponožek On Running Core Run Sock Mid 2P - 43-46 / černá,Sada ponožek On Running Core Run Sock Mid 2P,Velikost ponožek: 43-46 / Barva: černá,43-46 / černá,Core Run Sock Mid 2P,718683,170413,1029025,2025-09-01 00:00:00,2036-04-20 00:00:00,7615537272719,491051,2,830,830,,1,125,2UF10070553U-M,SS26,2026-04-21 00:59:55,,1,Oblečení,Doplňky k oblečení,Ponožky,Ponožky,On Running
366985,432,Dětský batoh Vaude Puck 10,Dětský batoh Vaude Puck 10,,,Puck 10,611706,136139,,2025-01-13 00:00:00,2036-04-20 00:00:00,,,2,959,1249,true,1,91,,,2026-04-21 00:59:55,,1,"Batohy, tašky, kufry",Podle pohlaví,Dětské batohy,Dětské batohy,Vaude
549755,67,Dámská bunda Regatta Women's Oklarna - L / růžová,Dámská bunda Regatta Women's Oklarna,Velikost: L / Barva: růžová,L / růžová,Women's Oklarna,779154,188143,1163668,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516377559,549744,2,2109,3509,,1,241,RWW491_ZN7_14L,SS26,2026-04-21 00:59:55,,0.7,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Regatta
523357,302,Pánské turistické boty La Sportiva Ultra Raptor 3,Pánské turistické boty La Sportiva Ultra Raptor 3,,,Ultra Raptor 3,756501,180192,,2026-04-06 00:00:00,2036-04-20 00:00:00,,,2,3509,3899,true,1,250,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,La Sportiva
546352,67,Dámská košile Regatta Keralin - S / světle zelená,Dámská košile Regatta Keralin,Velikost: S / Barva: světle zelená,S / světle zelená,Keralin,775168,187417,1155900,2026-04-16 00:00:00,2036-04-21 00:00:00,5063516368403,546335,10,749,1249,,1,231,RWS205_ZHH_10L,SS26,2026-04-21 00:59:55,,0.8,Oblečení,Trika,Dámská trika a košile,Dámské košile,Regatta
435317,5,Dámská bunda Husky Nenie - XL / černá,Dámská bunda Husky Nenie,Velikost: XL / Barva: černá,XL / černá,Nenie,673234,153174,899730,2025-01-13 00:00:00,2036-04-21 00:00:00,8592287170689,435316,1,2449,3499,,1,210,HT0-0545-004,FW24,2026-04-21 00:59:55,,0.5,Oblečení,Bundy,Zimní bundy,Dámské zimní bundy,Husky
492099,315,"Lezečky Scarpa Drago Lv - 44,5 / černá/bílá",Lezečky Scarpa Drago Lv,"Velikost bot (EU): 44,5 / Barva: černá/bílá","44,5 / černá/bílá",Drago Lv,725938,170601,1031605,2025-10-13 00:00:00,2036-04-20 00:00:00,8057963073468,492080,2,4049,4259,,1,163,70029-000/2,SS26,2026-04-21 00:59:55,,0.8,Horolezecké vybavení,Lezečky (lezecké boty),Lezečky (lezecké boty),Lezečky (lezecké boty),Scarpa
543334,740,Pánské triko Nograd Totem - XXL / černá,Pánské triko Nograd Totem,Velikost: XXL / Barva: černá,XXL / černá,Totem,773309,186624,1149099,2026-04-08 00:00:00,,1229100006951,543326,1,899,999,,1,234,H-TOT-TSH-BLA,SS26,2026-04-21 00:59:55,,0.5,Oblečení,Trika,Pánská trika a košile,Pánská trika s krátkým rukávem,Nograd
153275,323,Lana na hamaku Ticket to the Moon Lightest Straps - černá,Lana na hamaku Ticket to the Moon Lightest Straps,Barva: černá,černá,Lightest Straps,94803,65680,252242,2026-04-14 00:00:00,2036-04-20 00:00:00,727670926071,32552,2,559,729,,1,526,TMLSTRAP,FW25,2026-04-21 00:59:55,,1,Kempingový nábytek,Hamaky a houpací sítě,Příslušenství k houpacím sítím,Příslušenství k houpacím sítím,Ticket to the Moon
281434,478,Stan k dodávce Brunner Comet - šedá,Stan k dodávce Brunner Comet,Barva: šedá,šedá,Comet,527537,110351,575575,2026-03-29 00:00:00,2036-04-20 00:00:00,8022068068824,281429,2,3749,6019,,1,455,0102968N,SS26,2026-04-21 00:59:55,,1,Stany,"Předstany ke karavanu, obytnému autu","Předstany ke karavanu, obytnému autu","Předstany ke karavanu, obytnému autu",Brunner
548436,67,Dámské triko Regatta Womens Remex II - L / tmavě modrá/bílá,Dámské triko Regatta Womens Remex II,Velikost: L / Barva: tmavě modrá/bílá,L / tmavě modrá/bílá,Womens Remex II,777188,110392,1160596,2026-03-10 00:00:00,2036-04-20 00:00:00,5063019529394,281617,2,229,749,,1,233,RWT178_DLT_14L,SS26,2026-04-21 00:59:55,,0.6,Oblečení,Trika,Dámská trika a košile,Dámská trika s krátkým rukávem,Regatta
452173,302,Pánské turistické boty La Sportiva TX4 Evo ST,Pánské turistické boty La Sportiva TX4 Evo ST,,,TX4 Evo ST,687601,158620,,2026-02-16 00:00:00,2036-04-20 00:00:00,,,2,3599,4199,true,1,250,,,2026-04-21 00:59:55,,,Boty,Trekové boty,Pánské trekové boty,Pánské nízké trekové boty,La Sportiva
541662,68,Dámská bunda Dare 2b Nomadic Stretch Midlayer - XXL / béžová,Dámská bunda Dare 2b Nomadic Stretch Midlayer,Velikost: XXL / Barva: béžová,XXL / béžová,Nomadic Stretch Midlayer,782167,186133,1145622,2026-04-14 00:00:00,2036-04-20 00:00:00,5063516387268,541655,10,1159,1939,,1,241,DWL637_ZZU_18L,SS26,2026-04-21 00:59:55,,0.9,Oblečení,Bundy,Přechodné jarní a podzimní bundy,Dámské jarní a podzimní bundy,Dare 2b
407778,217,"Termoska na jídlo Zulu Foodie 0,7l - šedá/modrá","Termoska na jídlo Zulu Foodie 0,7l",Barva: šedá/modrá,šedá/modrá,"Foodie 0,7l",640499,143962,837512,2026-04-19 00:00:00,2026-04-19 00:00:00,8595698829191,407773,1,449,649,,1,434,,SS26,2026-04-21 00:59:55,,0,Vybavení,Vaření a jídlo,Termosky a lahve,Termosky a termohrnky,Zulu
415737,47,Turistický batoh Osprey Rook 50 - hnědá,Turistický batoh Osprey Rook 50,Barva: hnědá,hnědá,Rook 50,655763,146357,855763,2025-09-07 00:00:00,2036-04-20 00:00:00,843820179545,415734,2,4169,4899,,1,80,10005870,SS26,2026-04-21 00:59:55,,1,"Batohy, tašky, kufry",Batohy,Turistické batohy a krosny,Turistické batohy a krosny,Osprey
523212,302,Dámské turistické boty La Sportiva TX4 Evo ST Woman - 39 / červená/černá,Dámské turistické boty La Sportiva TX4 Evo ST Woman,Velikost bot (EU): 39 / Barva: červená/černá,39 / červená/černá,TX4 Evo ST Woman,757169,180160,1103158,2026-03-17 00:00:00,2036-04-20 00:00:00,8058428147854,523208,10,3599,3999,,1,257,ZFAS050,SS26,2026-04-21 00:59:55,,0.8,Boty,Trekové boty,Dámské trekové boty,Dámské nízké trekové boty,La Sportiva
452074,304,Pánské boty Adidas Terrex Tracefinder - 44 2/3 / černá/šedá,Pánské boty Adidas Terrex Tracefinder,Velikost bot (EU): 44 2/3 / Barva: černá/šedá,44 2/3 / černá/šedá,Terrex Tracefinder,687563,158578,939001,2026-01-13 00:00:00,2036-04-20 00:00:00,4067898300205,452067,2,1359,1699,,1,269,IH2930,SS26,2026-04-21 00:59:55,,0.8,Boty,Městské a volnočasové boty,Pánské městské a volnočasové boty,Pánské městské a volnočasové boty,Adidas
548812,117,Dámské sandály Teva Midform Kena Slim - 40 / černá,Dámské sandály Teva Midform Kena Slim,Velikost bot (EU): 40 / Barva: černá,40 / černá,Midform Kena Slim,777710,188016,1161406,2026-04-14 00:00:00,2036-04-20 00:00:00,198605624285,548808,2,1799,1799,,1,259,1173494-BLK-9,SS26,2026-04-21 00:59:55,,0.3,Boty,Sandály,Dámské sportovní sandály,Dámské sportovní sandály,Teva
436600,116,Dámské boty Merrell Vapor Glove 6 LTR - 38 / černá/šedá,Dámské boty Merrell Vapor Glove 6 LTR,Velikost bot (EU): 38 / Barva: černá/šedá,38 / černá/šedá,Vapor Glove 6 LTR,665088,139559,902816,2025-01-13 00:00:00,2036-04-20 00:00:00,195020538555,377312,1,2069,3399,,1,561,J500524,FW25,2026-04-21 00:59:55,,0.3,Boty,Barefoot boty,Dámské barefoot boty,Dámské barefoot boty,Merrell
551963,27,Výkonná čelovka Petzl Swift RL Classic - černá,Výkonná čelovka Petzl Swift RL Classic,Barva: černá,černá,Swift RL Classic,783668,188773,1168875,2026-04-19 00:00:00,2026-04-19 00:00:00,3342540851948,551962,1,3310,0,,1,310,E095BD00,,2026-04-21 00:59:55,,0,Vybavení,Čelovky a svítilny,Čelovky,Čelovky,Petzl
295740,112,Kořenka GSI Outdoors Spice Missile - Transparent,Kořenka GSI Outdoors Spice Missile,Barva: Transparent,Transparent,Spice Missile,535762,114975,608916,2025-01-26 00:00:00,2036-04-20 00:00:00,090497794964,295739,2,319,329,,1,838,79496,SS26,2026-04-21 00:59:55,,1,Vybavení,Vaření a jídlo,Kempingové nádobí,Cestovní kořenky,GSI Outdoors
374461,260,Taška přes rameno Fjällräven Pocket - tmavě hnědá,Taška přes rameno Fjällräven Pocket,Barva: tmavě hnědá,tmavě hnědá,Pocket,618752,32429,793726,2025-01-13 00:00:00,2036-04-20 00:00:00,7323450927127,21252,1,839,1190,,1,222,F24221,FW25,2026-04-21 00:59:55,,0,"Batohy, tašky, kufry",Tašky a kufry,Tašky a brašny přes rameno,Tašky a brašny přes rameno,Fjällräven
